,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42757,24,0,1,1,0,1052,0,0,0,29,0,353,1,-1,0,0,1
42758,47,1,0,0,0,346,1,0,1,16,6,1338,1,-1,0,0,1
42759,26,6,2,1,0,361,0,0,0,20,3,581,1,-1,0,0,1
42760,33,3,1,1,0,604,0,0,0,8,6,385,1,-1,0,0,1
42761,31,7,1,1,0,683,0,0,0,6,1,625,2,-1,0,0,1
42762,30,0,2,1,0,0,0,0,0,16,0,189,2,-1,0,0,1
42763,31,2,0,1,0,335,1,0,0,11,8,494,1,-1,0,0,1
42764,34,2,1,1,0,672,1,0,0,16,5,694,2,-1,0,0,1
42765,28,2,1,1,0,-22,1,0,0,10,3,999,3,-1,0,0,1
42766,39,7,1,1,0,2986,0,0,0,6,1,460,1,-1,0,0,1
42767,25,3,2,1,0,115,1,0,0,7,8,462,1,-1,0,0,1
42768,46,3,1,0,0,1446,0,0,2,8,6,572,1,-1,0,0,1
42769,30,6,1,1,0,1147,0,0,0,18,3,319,1,-1,0,0,1
42770,25,0,2,1,0,312,0,0,0,25,3,209,1,-1,0,0,1
42771,32,4,2,2,0,899,1,0,0,10,7,479,1,-1,0,0,1
42772,35,4,1,0,0,387,1,0,2,14,8,914,1,-1,0,0,1
42773,39,7,0,1,0,2938,0,0,0,16,6,598,2,-1,0,0,1
42774,49,1,0,1,0,0,0,0,0,9,5,623,1,-1,0,0,1
42775,29,4,2,2,0,2479,0,0,0,14,1,439,1,-1,0,0,1
42776,33,7,0,1,0,448,0,0,0,16,4,979,1,-1,0,0,1
42777,28,7,0,1,0,506,1,0,0,8,5,1764,1,-1,0,0,1
42778,38,1,1,1,0,463,1,0,0,13,8,591,1,-1,0,0,1
42779,40,2,0,1,0,1551,1,0,1,12,6,689,1,-1,0,0,1
42780,35,0,1,1,0,121,1,0,0,19,8,899,3,-1,0,0,1
42781,31,0,1,1,0,0,0,0,0,26,3,156,1,-1,0,0,1
42782,26,7,1,1,0,499,0,0,0,13,6,285,1,-1,0,0,1
42783,53,5,1,2,0,293,0,0,1,11,6,706,1,-1,0,0,1
42784,52,5,1,1,0,0,0,0,1,9,7,803,1,-1,0,0,1
42785,39,8,1,1,0,1023,1,0,1,20,7,1409,2,-1,0,0,1
42786,31,3,2,1,0,997,1,0,0,15,5,400,2,-1,0,0,1
42787,28,6,2,1,0,181,0,0,0,13,5,666,2,-1,0,0,1
42788,38,1,1,1,0,1389,1,0,1,14,6,1144,3,-1,0,0,1
42789,43,7,0,2,0,380,0,0,0,28,2,319,1,-1,0,0,1
42790,39,4,1,0,0,562,0,0,0,23,5,287,2,-1,0,0,1
42791,41,7,1,2,0,1638,0,0,0,18,3,649,3,-1,0,0,1
42792,33,0,1,1,0,0,0,0,0,27,4,155,1,-1,0,0,1
42793,35,4,1,0,0,2,0,0,0,4,4,330,1,-1,0,0,1
42794,31,2,2,1,0,465,1,0,0,9,5,1043,1,-1,0,0,1
42795,34,6,1,0,0,-372,1,0,0,11,8,672,1,-1,0,0,1
42796,40,6,1,2,0,1559,0,0,0,9,1,1153,4,-1,0,0,1
42797,58,3,0,1,0,671,0,0,0,22,5,747,2,-1,0,0,1
42798,58,6,1,1,0,1201,0,0,0,16,6,215,3,-1,0,0,1
42799,50,4,1,0,0,199,0,0,0,22,5,123,1,-1,0,0,1
42800,39,4,1,1,0,459,0,0,0,5,3,288,2,-1,0,0,1
42801,36,1,1,1,0,810,0,0,0,11,7,550,1,-1,0,0,1
42802,31,6,0,2,0,-53,1,0,0,14,8,653,1,-1,0,0,1
42803,25,0,1,1,0,1285,0,0,0,22,2,456,1,-1,0,0,1
42804,36,7,1,2,0,63,0,0,0,19,4,826,2,-1,0,0,1
42805,41,0,1,1,0,61,1,0,0,19,10,159,1,-1,0,0,1
42806,38,5,0,1,0,2172,1,0,0,22,6,864,1,-1,0,0,1
42807,43,7,1,1,0,1343,0,0,0,7,0,365,1,-1,0,0,1
42808,26,6,1,1,0,902,0,0,1,26,7,764,1,-1,0,0,1
42809,44,0,1,1,0,202,0,0,0,2,6,226,2,-1,0,0,1
42810,48,4,1,1,0,1638,0,0,0,4,4,162,2,-1,0,0,1
42811,25,1,1,0,0,97,0,0,2,26,7,708,1,-1,0,0,1
42812,26,1,2,0,0,-111,1,0,1,21,6,663,2,-1,0,0,1
42813,61,8,1,1,0,894,0,0,0,15,1,274,2,-1,0,0,1
42814,29,4,1,2,0,447,0,0,0,11,0,318,1,-1,0,0,1
42815,31,9,1,1,0,319,0,0,0,15,6,725,2,-1,0,0,1
42816,23,3,2,1,0,93,0,0,0,10,0,113,1,-1,0,0,1
42817,33,4,1,0,0,284,0,0,0,17,8,1048,1,-1,0,0,1
42818,30,6,1,0,0,443,1,0,0,15,8,763,1,-1,0,0,1
42819,53,4,1,0,0,3371,0,0,0,17,9,280,2,-1,0,0,1
42820,55,4,0,1,0,0,0,0,0,9,1,606,2,-1,0,0,1
42821,35,7,2,1,0,660,0,0,0,6,1,872,1,-1,0,0,1
42822,27,5,1,0,0,189,0,0,0,6,4,154,1,-1,0,0,1
42823,25,8,2,1,0,354,0,0,0,15,5,587,1,-1,0,0,1
42824,33,4,1,2,0,924,0,0,0,17,4,186,2,-1,0,0,1
42825,40,1,1,1,0,287,0,0,0,25,2,714,2,-1,0,0,1
42826,37,2,1,2,0,2767,0,0,1,6,6,514,1,-1,0,0,1
42827,42,2,0,0,0,147,0,0,0,23,2,630,2,-1,0,0,1
42828,55,4,1,1,0,92,0,0,0,24,10,144,1,-1,0,0,1
42829,37,1,1,1,0,118,0,0,2,23,7,678,2,-1,0,0,1
42830,29,4,1,2,0,434,0,0,0,5,8,335,1,-1,0,0,1
42831,49,4,0,1,0,938,0,0,0,29,0,780,1,-1,0,0,1
42832,56,4,0,1,0,1097,0,0,0,9,4,758,1,-1,0,0,1
42833,32,9,1,1,0,-962,1,0,1,6,5,716,2,-1,0,0,1
42834,33,4,1,2,0,679,0,0,0,5,1,1107,2,-1,0,0,1
42835,29,5,1,1,0,1120,1,0,0,20,7,1070,1,-1,0,0,1
42836,50,5,1,1,0,1060,0,0,0,15,7,927,1,-1,0,0,1
42837,41,1,1,1,0,154,0,0,0,4,1,271,1,-1,0,0,1
42838,33,0,1,0,0,160,1,1,0,13,8,820,1,-1,0,0,1
42839,39,6,1,0,0,-650,0,1,0,18,6,173,4,-1,0,0,1
42840,54,3,1,2,0,3245,0,0,2,16,6,2654,3,-1,0,0,1
42841,31,3,1,1,0,669,0,0,0,9,1,1187,1,-1,0,0,1
42842,34,5,1,1,0,1,0,0,0,18,6,153,2,-1,0,0,1
42843,33,6,1,0,0,194,0,0,0,15,8,1005,2,-1,0,0,1
42844,40,1,1,0,0,350,1,0,2,19,6,515,2,-1,0,0,1
42845,58,3,1,0,0,78,0,0,0,5,0,455,3,-1,0,0,1
42846,41,6,0,1,0,839,0,0,0,4,3,938,1,-1,0,0,1
42847,63,4,1,1,0,465,0,0,0,17,9,526,1,-1,0,0,1
42848,40,2,1,1,0,104,1,0,0,12,4,596,2,-1,0,0,1
42849,37,7,0,1,0,0,1,0,0,13,0,1004,2,-1,0,0,1
42850,57,5,1,2,0,0,0,0,1,25,6,646,1,-1,0,0,1
42851,33,6,1,1,0,154,0,0,2,9,5,654,2,-1,0,0,1
42852,36,1,1,1,0,156,0,0,0,16,1,703,2,-1,0,0,1
42853,41,4,1,2,0,1794,0,0,0,9,1,253,1,-1,0,0,1
42854,24,5,2,1,0,434,1,0,2,9,6,760,2,-1,0,0,1
42855,33,1,0,1,0,3421,0,0,0,7,0,215,1,-1,0,0,1
42856,26,8,2,0,0,212,0,0,0,13,4,991,2,-1,0,0,1
42857,24,3,2,1,0,1029,0,0,0,4,6,396,2,-1,0,0,1
42858,41,3,0,1,0,282,1,0,0,23,5,759,1,-1,0,0,1
42859,34,5,1,1,0,73,0,0,0,14,7,809,1,-1,0,0,1
42860,41,4,1,2,0,1354,0,0,0,27,3,1476,1,-1,0,0,1
42861,22,7,1,2,0,778,0,0,0,3,0,178,3,-1,0,0,1
42862,54,4,1,0,0,1972,0,0,0,4,6,265,1,-1,0,0,1
42863,44,0,1,1,0,803,0,0,2,16,7,904,2,-1,0,0,1
42864,63,4,0,0,0,477,0,0,0,1,5,276,1,-1,0,0,1
42865,34,3,1,1,0,1568,0,0,0,3,9,102,1,-1,0,0,1
42866,43,4,1,2,0,1339,0,0,0,23,3,1486,1,-1,0,0,1
42867,53,4,1,1,0,-77,1,0,1,20,5,1605,1,-1,0,0,1
42868,39,9,1,1,0,981,0,0,0,10,1,1323,5,-1,0,0,1
42869,37,4,1,1,0,2992,0,0,0,11,2,305,1,-1,0,0,1
42870,31,1,1,1,0,333,1,0,0,9,7,502,2,-1,0,0,1
42871,51,2,1,1,0,1435,0,0,0,19,3,235,2,-1,0,0,1
42872,41,1,1,0,0,2108,0,0,0,13,0,384,1,-1,0,0,1
42873,28,8,2,1,0,3151,0,0,0,17,7,189,2,-1,0,0,1
42874,41,7,1,1,0,1949,0,0,1,7,4,604,6,-1,0,0,1
42875,45,0,0,0,0,-175,0,0,0,7,5,571,1,-1,0,0,1
42876,47,0,0,1,0,1726,0,0,0,23,0,225,1,-1,0,0,1
42877,29,9,1,1,0,675,1,0,0,8,3,833,2,-1,0,0,1
42878,31,8,1,2,0,389,0,0,0,28,0,249,2,-1,0,0,1
42879,31,4,0,2,0,419,0,0,0,16,5,239,1,-1,0,0,1
42880,33,8,1,0,0,1967,1,0,0,19,0,1816,2,-1,0,0,1
42881,35,8,0,1,0,871,0,0,0,12,1,395,2,-1,0,0,1
42882,45,7,0,1,0,3206,0,0,0,22,7,564,2,-1,0,0,1
42883,30,9,2,2,0,301,0,0,0,10,3,527,3,-1,0,0,1
42884,39,1,1,1,0,342,0,0,0,15,1,173,2,-1,0,0,1
42885,38,4,1,1,0,251,0,0,0,20,4,522,1,-1,0,0,1
42886,50,7,1,0,0,308,1,0,0,13,7,650,4,-1,0,0,1
42887,33,4,1,1,0,231,0,0,0,18,6,1006,3,-1,0,0,1
42888,47,0,1,2,0,64,0,0,0,8,1,362,1,-1,0,0,1
42889,31,3,1,1,0,493,1,0,0,17,7,339,1,-1,0,0,1
42890,51,5,1,2,0,671,0,0,0,16,9,174,1,-1,0,0,1
42891,34,4,1,1,0,2436,1,0,0,12,8,638,4,-1,0,0,1
42892,32,3,1,1,0,814,0,0,0,16,0,120,1,-1,0,0,1
42893,53,0,1,1,0,459,0,0,0,5,0,557,1,-1,0,0,1
42894,31,4,1,2,0,923,0,0,0,26,2,172,1,-1,0,0,1
42895,26,3,2,1,0,154,1,0,0,16,5,494,1,-1,0,0,1
42896,55,4,0,0,0,3401,0,0,0,6,1,495,3,-1,0,0,1
42897,37,9,1,1,0,-484,1,0,0,16,0,1061,1,-1,0,0,1
42898,64,5,1,0,0,275,0,0,0,22,0,228,1,-1,0,0,1
42899,24,7,1,1,0,110,0,0,0,17,8,267,1,-1,0,0,1
42900,36,1,1,1,0,0,0,0,0,22,5,528,2,-1,0,0,1
42901,60,4,1,1,0,1058,0,0,0,26,0,159,3,-1,0,0,1
42902,30,1,1,1,0,-184,1,0,0,10,2,1038,3,-1,0,0,1
42903,33,8,1,2,0,0,0,0,0,28,0,226,2,-1,0,0,1
42904,33,9,1,1,0,2551,0,0,0,15,5,803,3,-1,0,0,1
42905,39,4,1,2,0,2657,0,0,0,14,0,119,2,-1,0,0,1
42906,34,3,2,2,0,679,0,0,0,10,7,105,1,-1,0,0,1
42907,37,7,1,1,0,3349,0,0,0,17,4,265,2,-1,0,0,1
42908,31,5,1,1,0,2753,0,0,0,20,9,470,2,-1,0,0,1
42909,35,4,1,2,0,471,0,0,0,4,6,276,1,-1,0,0,1
42910,46,7,1,1,0,2203,1,0,0,17,2,714,1,-1,0,0,1
42911,39,1,1,2,0,203,0,0,0,26,5,693,2,-1,0,0,1
42912,40,4,2,2,0,1033,0,0,1,11,6,902,1,-1,0,0,1
42913,32,4,1,1,0,0,0,0,0,8,2,715,1,-1,0,0,1
42914,30,1,2,0,0,113,1,0,0,14,8,760,1,-1,0,0,1
42915,46,9,1,1,0,1003,0,0,0,20,4,1408,3,-1,0,0,1
42916,41,1,1,0,0,197,1,0,0,12,6,569,1,-1,0,0,1
42917,32,4,1,1,0,933,0,0,0,12,4,201,3,-1,0,0,1
42918,33,1,1,1,0,261,0,0,0,1,6,342,1,-1,0,0,1
42919,29,3,1,1,0,793,0,0,0,21,10,571,1,-1,0,0,1
42920,41,2,0,1,0,3392,0,0,0,13,7,342,3,-1,0,0,1
42921,59,4,0,1,0,1099,0,0,0,11,4,763,1,-1,0,0,1
42922,29,4,1,2,0,508,0,0,0,16,4,138,2,-1,0,0,1
42923,36,9,2,1,0,-127,1,0,0,5,3,375,1,-1,0,0,1
42924,25,0,2,1,0,177,0,0,0,20,6,493,1,-1,0,0,1
42925,34,5,1,2,0,1564,0,0,0,10,1,1140,4,-1,0,0,1
42926,27,6,1,2,0,1226,0,0,0,28,2,274,2,-1,0,0,1
42927,30,4,1,2,0,83,0,0,0,21,9,166,2,-1,0,0,1
42928,32,3,1,1,0,531,0,0,0,11,2,132,1,-1,0,0,1
42929,55,3,0,1,0,1114,0,0,0,13,3,750,1,-1,0,0,1
42930,57,6,1,0,0,196,0,0,0,17,3,104,1,-1,0,0,1
42931,40,4,1,2,0,1522,0,0,0,16,4,271,1,-1,0,0,1
42932,39,4,1,2,0,1421,0,0,0,21,4,732,3,-1,0,0,1
42933,32,7,1,1,0,1531,0,0,0,8,2,285,1,-1,0,0,1
42934,54,9,0,0,0,718,0,0,0,27,8,759,2,-1,0,0,1
42935,45,2,0,1,0,858,1,0,1,15,7,942,1,-1,0,0,1
42936,38,1,1,1,0,1289,1,0,0,14,8,821,1,-1,0,0,1
42937,39,3,0,1,0,237,0,0,0,3,9,152,1,-1,0,0,1
42938,28,1,1,1,0,-24,1,0,0,10,4,999,3,-1,0,0,1
42939,32,8,1,0,0,0,0,0,0,18,1,594,3,-1,0,0,1
42940,65,4,1,0,0,2340,0,0,0,12,2,360,1,-1,0,0,1
42941,34,4,1,1,0,765,0,0,0,22,6,1009,2,-1,0,0,1
42942,34,0,0,1,0,0,0,0,0,26,2,152,2,-1,0,0,1
42943,33,7,1,1,0,395,1,0,0,22,5,1356,5,-1,0,0,1
42944,30,6,1,0,0,334,0,0,0,7,4,1201,1,-1,0,0,1
42945,50,1,1,1,0,34,0,0,2,16,6,722,3,-1,0,0,1
42946,30,6,1,1,0,4,0,0,0,9,4,831,4,-1,0,0,1
42947,50,5,1,1,0,2375,0,0,0,25,1,1055,5,-1,0,0,1
42948,56,4,1,1,0,494,0,0,0,28,0,235,1,-1,0,0,1
42949,49,7,1,2,0,530,0,0,0,5,6,156,1,-1,0,0,1
42950,51,3,0,1,0,172,0,0,1,11,6,521,1,-1,0,0,1
42951,43,3,1,1,0,1936,1,0,1,13,7,690,2,-1,0,0,1
42952,33,8,1,1,0,695,1,0,1,3,5,811,1,-1,0,0,1
42953,43,5,1,2,0,603,0,0,1,20,4,384,1,-1,0,0,1
42954,34,5,2,1,0,71,0,0,0,14,6,651,1,-1,0,0,1
42955,44,6,1,1,0,1002,0,0,0,7,8,798,1,-1,0,0,1
42956,53,1,1,1,0,1637,0,0,1,20,4,1006,2,-1,0,0,1
42957,41,3,0,1,0,2819,0,0,0,10,7,192,1,-1,0,0,1
42958,46,1,1,1,0,290,0,0,0,9,3,279,1,-1,0,0,1
42959,32,5,1,2,0,3001,0,0,0,11,7,605,3,-1,0,0,1
42960,57,5,1,1,0,2722,0,0,0,12,1,502,2,-1,0,0,1
42961,40,0,1,1,0,56,1,0,2,7,7,1121,2,-1,0,0,1
42962,23,3,2,1,0,35,0,0,0,18,5,381,1,-1,0,0,1
42963,41,3,1,0,0,119,0,0,1,10,1,120,1,-1,0,0,1
42964,50,4,1,0,0,1433,0,0,1,11,6,584,1,-1,0,0,1
42965,37,2,1,1,0,1370,0,0,0,15,2,408,1,-1,0,0,1
42966,42,1,1,0,0,250,0,0,0,20,6,715,4,-1,0,0,1
42967,31,1,1,1,0,141,0,0,0,12,8,451,1,-1,0,0,1
42968,31,4,1,1,0,3341,0,0,1,24,4,727,1,-1,0,0,1
42969,39,6,1,1,0,294,0,0,0,5,6,503,2,-1,0,0,1
42970,34,0,0,1,0,0,0,0,0,27,3,153,2,-1,0,0,1
42971,34,6,1,1,0,690,0,0,1,10,7,946,2,-1,0,0,1
42972,31,0,1,1,0,1,0,0,1,18,4,184,2,-1,0,0,1
42973,40,3,1,1,0,3024,0,0,0,20,0,420,2,-1,0,0,1
42974,27,3,1,1,0,2334,0,0,1,25,10,137,1,-1,0,0,1
42975,22,7,2,1,0,343,0,0,0,16,7,348,1,-1,0,0,1
42976,36,3,1,1,0,7,1,0,0,17,8,897,2,-1,0,0,1
42977,42,3,1,0,0,1926,0,0,0,18,5,1176,3,-1,0,0,1
42978,29,6,1,0,0,384,0,1,0,12,6,1061,3,-1,0,0,1
42979,34,9,1,2,0,127,0,0,0,4,5,112,1,-1,0,0,1
42980,30,3,1,1,0,1334,0,0,1,5,7,258,1,-1,0,0,1
42981,39,4,1,2,0,158,0,0,1,28,0,710,2,-1,0,0,1
42982,43,7,1,1,0,816,0,0,0,13,0,114,1,-1,0,0,1
42983,38,6,1,1,0,3,0,0,0,21,1,1040,1,-1,0,0,1
42984,62,4,1,0,0,50,0,0,0,8,5,250,1,-1,0,0,1
42985,34,7,1,1,0,113,1,0,0,15,4,1033,1,-1,0,0,1
42986,54,4,1,2,0,172,0,0,0,4,1,265,1,-1,0,0,1
42987,32,1,1,1,0,683,0,0,0,11,5,615,2,-1,0,0,1
42988,20,6,2,1,0,334,0,0,0,21,7,256,1,-1,0,0,1
42989,36,8,1,1,0,122,0,0,0,15,7,676,2,-1,0,0,1
42990,42,1,1,0,0,412,0,0,0,11,1,586,2,-1,0,0,1
42991,41,3,1,0,0,121,0,0,0,7,2,686,1,-1,0,0,1
42992,19,6,2,2,0,2,0,0,0,25,2,128,2,-1,0,0,1
42993,33,3,1,1,0,447,0,0,0,15,5,236,3,-1,0,0,1
42994,42,1,1,0,0,-191,1,0,1,7,7,1119,2,-1,0,0,1
42995,27,9,2,1,0,409,1,0,2,18,8,908,1,-1,0,0,1
42996,62,5,1,0,0,51,0,0,0,8,8,268,1,-1,0,0,1
42997,57,5,1,1,0,462,0,0,0,5,1,641,2,-1,0,0,1
42998,49,7,1,0,0,100,0,0,0,4,4,465,2,-1,0,0,1
42999,34,8,0,1,0,151,0,0,0,21,1,740,2,-1,0,0,1
43000,23,3,2,1,0,2,0,0,0,13,8,395,3,-1,0,0,1
43001,27,6,2,1,0,451,0,0,0,13,1,1055,2,-1,0,0,1
43002,46,10,0,2,0,398,0,0,0,14,8,318,1,-1,0,0,1
43003,34,3,1,1,0,1756,0,0,0,19,1,194,1,-1,0,0,1
43004,63,8,1,1,0,-8,0,0,0,14,5,749,1,-1,0,0,1
43005,32,2,1,1,0,266,0,0,0,9,6,535,1,-1,0,0,1
43006,36,7,2,2,0,95,0,0,2,13,6,1062,2,-1,0,0,1
43007,27,4,0,1,0,1,0,0,0,22,0,138,3,-1,0,0,1
43008,27,2,1,0,0,49,0,0,1,23,5,528,1,-1,0,0,1
43009,40,0,0,1,0,56,1,0,1,8,7,1119,2,-1,0,0,1
43010,43,6,1,1,0,879,0,0,0,27,9,257,2,-1,0,0,1
43011,33,1,1,1,0,3351,0,0,1,20,8,701,1,-1,0,0,1
43012,26,3,1,1,0,2093,0,0,0,7,0,313,1,-1,0,0,1
43013,35,3,1,1,0,47,1,0,0,17,1,863,1,-1,0,0,1
43014,29,0,1,1,0,705,1,1,2,14,6,1300,2,-1,0,0,1
43015,42,7,0,1,0,10,0,0,0,14,1,231,1,-1,0,0,1
43016,30,4,1,1,0,296,0,0,0,7,8,188,1,-1,0,0,1
43017,41,4,1,1,0,3,1,0,0,17,5,793,1,-1,0,0,1
43018,31,0,1,1,0,45,1,0,0,15,8,1960,1,-1,0,0,1
43019,33,0,1,1,0,85,0,0,0,26,5,733,1,-1,0,0,1
43020,50,7,1,0,0,-300,0,0,0,4,4,797,1,-1,0,0,1
43021,31,4,1,1,0,1350,0,0,0,4,3,234,2,-1,0,0,1
43022,40,5,1,1,0,1249,0,0,1,15,9,309,1,-1,0,0,1
43023,35,5,1,1,0,58,0,0,0,24,6,811,1,-1,0,0,1
43024,28,4,2,2,0,766,0,0,0,16,8,240,1,-1,0,0,1
43025,37,5,1,1,0,-63,0,0,0,21,5,1351,2,-1,0,0,1
43026,27,6,1,1,0,539,0,0,0,11,1,452,2,-1,0,0,1
43027,44,1,1,1,0,0,0,0,0,30,5,683,1,-1,0,0,1
43028,31,7,1,1,0,2082,0,0,0,7,3,490,1,-1,0,0,1
43029,34,9,0,0,0,978,0,0,0,23,6,131,1,-1,0,0,1
43030,52,6,0,1,0,1,0,0,0,12,6,79,1,-1,0,0,1
43031,33,2,1,2,0,14,0,0,0,12,4,571,1,-1,0,0,1
43032,41,4,1,1,0,232,0,0,0,20,6,1089,3,-1,0,0,1
43033,24,8,1,2,0,0,0,0,0,13,0,215,1,-1,0,0,1
43034,45,1,1,1,0,925,0,0,0,6,1,403,2,-1,0,0,1
43035,26,7,2,1,0,196,0,0,0,25,5,474,1,-1,0,0,1
43036,45,6,0,1,0,0,0,0,0,24,3,1247,3,-1,0,0,1
43037,68,5,1,1,0,437,0,0,0,7,4,384,1,-1,0,0,1
43038,39,2,2,1,0,711,0,0,0,12,10,1089,2,-1,0,0,1
43039,38,2,1,0,0,194,0,0,0,27,1,573,1,-1,0,0,1
43040,33,5,1,0,0,2067,0,0,0,18,1,484,4,-1,0,0,1
43041,47,6,1,2,0,399,0,0,0,8,5,327,3,-1,0,0,1
43042,40,4,1,1,0,0,1,0,0,17,8,897,2,-1,0,0,1
43043,27,8,2,1,0,602,0,0,0,21,5,115,1,-1,0,0,1
43044,33,3,1,1,0,719,1,0,0,12,0,334,2,-1,0,0,1
43045,39,0,1,1,0,52,0,0,0,25,7,409,1,-1,0,0,1
43046,39,5,1,1,0,110,0,0,1,16,6,676,2,-1,0,0,1
43047,37,6,1,1,0,884,0,0,0,4,5,402,1,-1,0,0,1
43048,29,1,0,0,0,-16,0,0,0,19,0,712,3,-1,0,0,1
43049,35,1,0,1,0,857,1,0,1,4,5,890,3,-1,0,0,1
43050,36,3,2,1,0,619,0,0,1,8,5,452,3,-1,0,0,1
43051,57,1,0,2,0,2088,1,0,0,9,7,979,2,-1,0,0,1
43052,41,9,0,1,0,0,0,0,0,29,9,372,2,-1,0,0,1
43053,32,1,2,1,0,56,0,0,0,24,4,400,1,-1,0,0,1
43054,48,2,1,1,0,317,0,0,0,5,2,1014,3,-1,0,0,1
43055,18,8,2,2,0,357,0,0,0,6,6,443,3,-1,0,0,1
43056,34,4,1,1,0,2497,0,0,0,16,3,500,1,-1,0,0,1
43057,27,7,1,2,0,3400,0,0,0,26,2,106,1,-1,0,0,1
43058,31,6,1,1,0,4,0,0,0,9,5,825,4,-1,0,0,1
43059,50,5,0,1,0,153,0,0,0,21,3,417,3,-1,0,0,1
43060,42,7,1,0,0,643,0,0,0,8,2,873,1,-1,0,0,1
43061,33,8,2,0,0,164,0,0,0,17,2,623,2,-1,0,0,1
43062,34,3,1,0,0,1253,1,0,0,21,6,584,1,-1,0,0,1
43063,50,4,1,2,0,1301,0,0,0,5,3,1643,1,-1,0,0,1
43064,40,0,0,0,0,260,1,0,1,19,8,1013,3,-1,0,0,1
43065,39,6,1,1,0,2816,1,0,0,23,3,840,1,-1,0,0,1
43066,31,8,1,2,0,2682,0,0,0,16,7,536,1,-1,0,0,1
43067,29,4,2,1,0,359,0,0,0,17,8,312,1,-1,0,0,1
43068,27,0,2,1,0,377,0,0,0,30,0,570,1,-1,0,0,1
43069,61,5,0,2,0,4,0,0,0,14,1,133,2,-1,0,0,1
43070,57,5,1,1,0,10,0,0,0,4,4,933,1,-1,0,0,1
43071,30,4,1,0,0,1249,1,0,1,24,7,596,1,-1,0,0,1
43072,35,8,1,1,0,153,0,0,0,20,5,1125,2,-1,0,0,1
43073,33,0,1,0,0,160,1,1,0,13,8,818,1,-1,0,0,1
43074,30,1,0,2,0,0,0,0,0,8,5,426,2,-1,0,0,1
43075,25,1,2,1,0,365,0,0,0,11,6,226,1,-1,0,0,1
43076,32,3,0,1,0,-2,0,0,1,13,7,1350,1,-1,0,0,1
43077,34,2,1,1,0,731,0,0,0,29,1,231,1,-1,0,0,1
43078,36,7,1,2,0,327,0,0,0,20,5,646,1,-1,0,0,1
43079,39,9,0,1,0,898,0,0,0,3,3,645,1,-1,0,0,1
43080,35,4,1,2,0,1389,0,0,0,28,0,748,2,-1,0,0,1
43081,48,5,1,0,0,323,0,0,0,21,3,224,1,-1,0,0,1
43082,31,0,1,0,0,429,1,1,2,20,8,1045,1,-1,0,0,1
43083,33,0,1,1,0,1606,0,0,0,7,5,621,1,-1,0,0,1
43084,37,7,0,1,0,57,0,0,2,8,6,630,1,-1,0,0,1
43085,47,3,1,0,0,379,1,0,2,23,8,1063,3,-1,0,0,1
43086,32,7,1,2,0,66,0,0,0,4,6,261,1,-1,0,0,1
43087,50,1,0,0,0,-190,0,0,1,16,7,761,1,-1,0,0,1
43088,46,0,0,1,0,552,1,0,0,17,9,477,1,-1,0,0,1
43089,46,2,1,1,0,807,0,0,0,15,10,92,1,-1,0,0,1
43090,33,4,1,1,0,210,1,0,0,16,7,1205,3,-1,0,0,1
43091,35,1,2,1,0,478,1,0,0,13,8,611,1,-1,0,0,1
43092,30,1,1,1,0,3308,1,0,1,18,7,721,1,-1,0,0,1
43093,27,8,2,1,0,237,0,0,0,4,7,1094,2,-1,0,0,1
43094,33,1,0,1,0,5,0,0,0,17,5,648,3,-1,0,0,1
43095,34,0,0,1,0,-248,0,0,0,17,5,642,1,-1,0,0,1
43096,56,9,1,2,0,1564,0,0,1,7,2,1202,3,-1,0,0,1
43097,31,8,1,2,0,1290,0,0,1,19,7,1704,2,-1,0,0,1
43098,36,5,1,1,0,0,0,0,0,4,3,547,3,-1,0,0,1
43099,27,4,2,1,0,880,0,0,0,7,9,198,1,-1,0,0,1
43100,27,6,1,2,0,0,0,0,0,1,4,259,3,-1,0,0,1
43101,47,2,1,1,0,373,0,0,0,23,6,558,2,-1,0,0,1
43102,33,7,0,1,0,1927,1,0,0,18,3,1668,2,-1,0,0,1
43103,32,6,2,1,0,558,0,0,1,29,6,778,1,-1,0,0,1
43104,39,7,1,0,0,-781,1,0,0,10,5,748,2,-1,0,0,1
43105,28,0,2,1,0,1297,0,0,0,17,0,481,1,-1,0,0,1
43106,43,7,1,1,0,541,1,0,2,18,6,752,1,-1,0,0,1
43107,39,2,1,1,0,1002,0,0,2,19,6,1048,4,-1,0,0,1
43108,36,3,1,1,0,387,0,0,0,9,6,837,1,-1,0,0,1
43109,30,5,1,1,0,941,0,0,0,16,2,203,2,-1,0,0,1
43110,20,7,1,2,0,801,0,0,0,11,8,244,2,-1,0,0,1
43111,44,8,1,0,0,339,1,0,2,17,7,519,2,-1,0,0,1
43112,27,1,2,1,0,569,0,0,0,23,7,419,1,-1,0,0,1
43113,28,4,1,1,0,1384,0,0,0,18,6,247,2,-1,0,0,1
43114,66,4,0,0,0,250,0,0,0,2,2,359,1,-1,0,0,1
43115,40,1,0,1,0,208,0,0,0,20,1,1136,3,-1,0,0,1
43116,32,2,1,1,0,0,0,0,1,28,8,155,1,-1,0,0,1
43117,45,2,1,1,0,201,0,0,0,17,1,56,1,-1,0,0,1
43118,47,5,1,1,0,0,0,0,0,26,4,1248,2,-1,0,0,1
